4.34956528,27.89256668,0,0,0.925687379,0.789159442,0.204142986,0.790468125,0.824491917,0.698501037,0.998808084,0.157746669,31774.16417,50854.27019,50699.35219,70545.49331,65328.20265,52818.21919,49847.61542,44608.97625,52324.74706,45404.20576,36845.05995,28985.1095,0.721069387,0.348858835,0.327567121,0.348218602,0.55535052,0.347478354,0.696906249,0.320628409,0.3,0.300020149,0.3,0.449147358,0.300000016,0.300000007,0.300000086,0.82007933,0.318407938,0.304286446,0.685164141,0.333548897,0.410867682,0.588487731,0.300002092
4.301952922,28.02158165,0,0,0.948453377,0.78982647,0.209106188,0.79328817,0.824491248,0.719437799,0.998808084,0.157651674,31774.16485,50854.27019,50699.29559,70455.34838,65333.44403,52821.5146,49866.72728,44609.12696,54653.15695,45402.85115,36288.37383,28558.10182,0.721061714,0.348858846,0.327164897,0.36709956,0.555350704,0.300000015,0.696902555,0.330014186,0.3,0.300008231,0.3,0.448604084,0.300000002,0.300000106,0.300000012,0.82008884,0.318104737,0.302234592,0.345566754,0.358942155,0.412398299,0.503902892,0.300661193
4.299092612,28.42773819,0,0,0.948453377,0.78982647,0.209106188,0.79328817,0.824491248,0.719437799,0.998808084,0.157651674,31774.16485,50854.27019,50699.29559,70350.69907,65333.44403,54032.79438,49866.72728,44609.12696,54653.15695,45402.85115,36288.42466,28558.10182,0.721061714,0.348858846,0.327164897,0.36709956,0.555350704,0.300000015,0.696902555,0.330014186,0.3,0.300008231,0.3,0.448604084,0.300000002,0.300000106,0.300000012,0.82008884,0.308427643,0.302234592,0.345566754,0.358942155,0.412398299,0.503902892,0.300661193
4.197213823,28.46489906,0,0,0.913546041,0.790331914,0.06699878,0.814733523,0.824491926,0.753140062,0.998808084,0.15774651,31774.03551,50854.27019,50699.2974,70429.07288,65400.10634,52818.56508,49847.89781,44606.71997,51469.00147,45331.42329,37797.13517,28714.99188,0.721959826,0.348862845,0.349423621,0.347681483,0.549229149,0.300000009,0.682560674,0.307129551,0.300000003,0.300010358,0.30000001,0.448612729,0.300000069,0.300000421,0.30000007,0.820087773,0.306812573,0.374440778,0.582948455,0.356736716,0.412393227,0.492754375,0.344121673
4.158827673,28.59133148,0,0,0.916606695,0.714062188,0.233654372,0.782902792,0.82449239,0.754678956,0.998808084,0.15764428,31774.16285,50854.27019,50699.29737,70540.29939,65197.69009,52819.51982,49867.22324,44609.02823,51401.31111,45287.10918,37604.28788,28703.97854,0.721962715,0.348862782,0.349425306,0.347842933,0.555079372,0.300000002,0.696902556,0.308041355,0.3,0.30006991,0.300000397,0.448604088,0.300000002,0.30000042,0.3000001,0.820031978,0.318100793,0.345793251,0.700071564,0.358935427,0.412440579,0.490071899,0.339915737
3.879378784,28.60640335,0,0,0.868457978,0.757825821,0.316551791,0.99820309,0.824492381,0.666143135,0.998808041,0.157653505,31774.03778,50854.27019,50699.29763,71529.0604,64988.39938,52819.36832,49847.10889,44609.36359,52823.297,45405.20608,37870.52318,28671.07243,0.721959651,0.348858834,0.350259023,0.301275768,0.556674744,0.300000002,0.702452059,0.303433349,0.30000089,0.300010416,0.300000006,0.448609953,0.300000029,0.300000365,0.30000004,0.82046149,0.306794338,0.357822262,0.576987042,0.354254111,0.402097531,0.419185155,0.32914986
3.681668777,28.81320953,0,0,0.90977138,0.681277243,0.081088224,0.9980797,0.824492195,0.754668095,0.998806947,0.157749383,31774.05417,50854.27019,50699.37222,70398.3623,65151.42855,52776.77013,49867.58347,44609.0139,50707.0295,45399.33712,37599.54669,28951.69946,0.721790216,0.350234602,0.3495097,0.346551666,0.557964727,0.3,0.309463777,0.300016098,0.300369042,0.300011674,0.300000662,0.449151367,0.300000057,0.300000427,0.3,0.820031384,0.306817915,0.36735367,0.347873167,0.359666335,0.413543257,0.500509308,0.301201226
3.283929551,28.95301056,0,0,0.937438052,0.787771822,0.704053115,0.998939969,0.824492196,0.700686539,0.998807062,0.157746997,31774.04374,50854.27019,50699.33868,71492.67519,65328.65408,52777.74742,49847.14579,44606.74067,54707.93917,45360.4658,35145.87727,31168.2101,0.721789623,0.350213256,0.350283464,0.300039477,0.549258386,0.3,0.370750666,0.300000295,0.3,0.30001167,0.3,0.449149414,0.300000003,0.300000427,0.3,0.820740458,0.306937406,0.36729834,0.353265903,0.359657348,0.368775966,0.479483547,0.301199459
3.144219199,29.33880615,0,0,0.938618687,0.803513896,0.685698374,0.999,0.827161719,0.769346685,0.998783433,0.157651653,31774.19286,50855.15531,50698.75083,69203.49146,67501.71499,52583.85761,49854.81501,44611.25051,53863.97281,45240.27355,35787.25189,31775.05417,0.721790707,0.349023097,0.351285627,0.3,0.558714521,0.3,0.3,0.3,0.3,0.300069327,0.3,0.343426372,0.30000038,0.300000002,0.300004943,0.820715245,0.300172477,0.362784525,0.638171798,0.361264115,0.336150476,0.534068328,0.300000024
3.138308978,29.53754616,0,0,0.947817104,0.803517674,0.827674878,0.998999998,0.824491147,0.763890607,0.9987834,0.157746649,31776.21676,50854.27019,50699.77226,65502.76686,66219.0523,52644.18412,49855.83927,44611.1818,53916.75323,45322.63793,35071.13762,31875.38996,0.721783411,0.349024745,0.350653343,0.3,0.558685871,0.3,0.3,0.3,0.3,0.300009692,0.3,0.344995188,0.300001365,0.300000013,0.300003865,0.828574321,0.333472264,0.407986597,0.461568012,0.347047572,0.339334944,0.68345723,0.300000013
3.116242003,29.69572639,0,0,0.938618687,0.803513896,0.98332194,0.999,0.827161719,0.769346685,0.998783433,0.157651653,31774.19286,50855.15531,50698.75083,69203.49146,67501.71499,52652.5766,49854.81501,44611.25051,53863.97281,45266.00424,35787.25189,31775.05417,0.721790707,0.349023097,0.351285627,0.3,0.558714521,0.3,0.3,0.3,0.3,0.300069327,0.3,0.343426389,0.30000038,0.300000001,0.300004943,0.820715245,0.306817568,0.362784525,0.71970121,0.361264115,0.336150476,0.534068328,0.300000023
3.092371316,30.42931938,0,0,0.884168783,0.789741108,0.99348602,0.995816833,0.827157893,0.774957992,0.998783433,0.157746649,31823.31958,50865.21731,50826.21318,65354.66958,67098.55734,52651.83817,49881.96224,44614.27413,53845.30121,45392.42317,35096.00361,31625.98852,0.721790707,0.350305941,0.344074962,0.3,0.558664185,0.3,0.3,0.3,0.3,0.300068636,0.3,0.339660231,0.300000004,0.300000002,0.300000003,0.820076163,0.333002451,0.345173742,0.581367887,0.306154241,0.319298114,0.757635881,0.300630101
3.013080757,30.52680779,0,0,0.635032319,0.802247848,0.832237354,0.998308529,0.822675209,0.75908463,0.998779438,0.157865387,32902.30581,51960.77502,51809.33495,59570.47038,64457.84583,52700.69393,49844.76506,44617.08249,54444.37634,45253.50921,36655.00002,31154.8602,0.720457363,0.348857453,0.300001766,0.318120547,0.548412541,0.300000056,0.300002687,0.300000422,0.300001678,0.318732527,0.3,0.317476703,0.30008747,0.30226833,0.300002185,0.826927946,0.30588449,0.383692667,0.667815533,0.3,0.575419049,0.419815428,0.300000022
3.008584305,30.64002609,0,0,0.635032319,0.802247848,0.832237354,0.998308529,0.822675209,0.75908463,0.998779438,0.157865387,32902.30581,51960.77502,51809.33495,59570.47038,64457.84583,52700.69393,49844.76506,44617.08249,54444.37634,45253.50921,36654.99867,31154.8602,0.720457363,0.348857453,0.300001766,0.318120546,0.548412541,0.300000056,0.300002746,0.300000421,0.300001697,0.318732527,0.3,0.317476703,0.300087466,0.30226833,0.300002185,0.826927945,0.305361591,0.383692667,0.681284245,0.3,0.300003162,0.300007903,0.300000022
2.987904254,30.71786499,0,0,0.682397366,0.802250217,0.832237354,0.998308528,0.822675209,0.759084631,0.998779438,0.157865387,32888.42445,51960.77502,51809.33495,58808.27168,64457.84583,52700.69393,49844.76506,44617.08249,54494.47288,45345.92269,36654.97355,28357.4265,0.720457363,0.348857453,0.3,0.318120545,0.547370447,0.300000002,0.300000413,0.3,0.30000082,0.318732527,0.300001125,0.301519212,0.300087358,0.30226833,0.300002186,0.826811122,0.30544283,0.383692667,0.738876835,0.300000001,0.577250297,0.41976166,0.300000064
2.776697142,30.92170143,0,0,0.602622906,0.77291064,0.770330152,0.998986171,0.839896286,0.699024984,0.998968988,0.157552165,32744.25007,51756.07208,54728.43444,60782.57032,58671.74464,52706.83927,49849.00418,44712.61273,54687.81126,45323.80916,37791.37178,31488.03854,0.775684331,0.350558311,0.300003632,0.3,0.550755254,0.3,0.300000245,0.3,0.3,0.3,0.351141991,0.300000009,0.30000053,0.300000044,0.300000957,0.820476962,0.300057861,0.846496631,0.333210357,0.301049088,0.501202725,0.516261923,0.370429017
2.715766307,31.0580349,0,0,0.602622906,0.772915248,0.874081359,0.998792712,0.839896287,0.709562036,0.998978633,0.157552315,32744.25042,51756.07234,54728.65035,60782.57032,58671.74464,52706.88665,49848.49936,44712.61162,54675.48003,45323.80916,37795.88634,31487.87744,0.775684331,0.350558311,0.300003632,0.3,0.55075525,0.3,0.300018494,0.300000004,0.30000192,0.3,0.324635882,0.316305949,0.300000529,0.300000045,0.300000957,0.820063483,0.300000009,0.846496631,0.329509667,0.301155843,0.501202725,0.516261923,0.313799115
2.709504062,31.24584389,0,0,0.602666061,0.772910634,0.775850312,0.998997403,0.839896287,0.702188315,0.998976935,0.157552326,32741.08884,51756.07208,54725.02107,60786.49068,58684.18048,52704.81157,49849.01047,44712.59585,54644.83916,45396.93018,36902.09551,28523.27792,0.7756843,0.35033095,0.300003631,0.300000367,0.550755254,0.3,0.300001362,0.300000881,0.300001685,0.3,0.302975036,0.316536848,0.300000534,0.300000044,0.300000891,0.820042798,0.30005803,0.841632558,0.324734985,0.317709459,0.498872131,0.454332877,0.371360479
2.581247969,31.30011749,0,0,0.603058779,0.77291084,0.776204483,0.998792883,0.839896147,0.772298191,0.998978953,0.157629365,32745.66715,51756.04436,54724.55568,60782.39364,58671.70449,52704.8543,49845.06781,44712.62569,54532.02549,45325.49988,37841.73821,32115.99572,0.775628059,0.348935814,0.300003632,0.300065402,0.551323713,0.300000091,0.300019146,0.300128085,0.300001946,0.300000001,0.352663893,0.3,0.3,0.3,0.3,0.820050814,0.300000004,0.84673173,0.330001313,0.329914336,0.405786477,0.612427133,0.315313312
2.564405036,31.48648262,0,0,0.603058779,0.772915439,0.770328678,0.998792557,0.839896147,0.766655609,0.998998457,0.157629366,32745.66715,51755.66063,54724.55568,60782.39369,58671.70449,52660.93828,49845.06781,44712.61288,54530.03891,45325.49988,37841.73821,28685.26504,0.775628059,0.348934899,0.300003632,0.300006988,0.551343414,0.300000091,0.300019145,0.300128085,0.300001697,0.3,0.351164562,0.3,0.3,0.3,0.3,0.820050815,0.3,0.846731729,0.330033626,0.300148012,0.501634692,0.512857811,0.348343035
2.551270495,31.6203804,0,0,0.603058779,0.772915439,0.770328678,0.998792557,0.839896147,0.766655609,0.998998457,0.157629366,32745.66715,51755.66063,54724.55568,60782.39369,58671.70449,52660.93828,49845.06781,44712.61288,54530.03891,45325.49988,37841.73821,28685.26504,0.775628059,0.348934899,0.300003632,0.300006988,0.551343414,0.300000091,0.300019145,0.300128085,0.300001697,0.3,0.300000889,0.3,0.3,0.3,0.3,0.820050815,0.3,0.846731729,0.3300663,0.300240489,0.501634692,0.512857811,0.349040982
2.526443119,31.73786926,0,0,0.602630012,0.772915014,0.777811568,0.998987968,0.839945725,0.774135968,0.998968775,0.157552163,32681.89787,51756.06382,54734.38535,60753.64571,58672.88863,52706.95324,49848.63657,44712.62837,53056.66688,45337.80092,35945.39588,32114.14357,0.775684331,0.350230433,0.300000003,0.301954095,0.550830414,0.3,0.300000032,0.3,0.3,0.3,0.352576633,0.3,0.300000024,0.300000022,0.300000023,0.819666757,0.300000047,0.843814979,0.339811242,0.30113023,0.487102887,0.569906363,0.313030494
2.498139186,32.66819382,0,0,0.601688652,0.771704468,0.776832497,0.998997489,0.839895514,0.779168437,0.998978832,0.157448878,32743.35964,51523.72775,54724.92967,59196.52839,58135.77787,52623.36871,49971.35154,44738.25636,52857.27668,45390.37568,35947.73307,32112.90996,0.775627198,0.351836786,0.300002807,0.300000004,0.551327374,0.3,0.3,0.300128079,0.3,0.3,0.305212114,0.3,0.312009624,0.320018201,0.300000009,0.520507637,0.300001855,0.840502412,0.326518682,0.334839042,0.369821799,0.400323847,0.445098336
1.238585114,33.11938858,0,0,0.762441077,0.747431781,0.999,0.869792701,0.813710652,0.813978882,0.997368886,0.053507038,30235.5871,45490.0231,55320.15229,63582.48368,69007.79658,52290.2575,49792.90196,44547.62577,51121.17872,44531.26875,35263.87583,30307.66625,0.773189029,0.48318595,0.347611413,0.318348134,0.305720563,0.407755171,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.509519454,0.486192496,0.303425643,0.773179096,0.300000001,0.3,0.300000095,0.300004283
1.224701138,33.28027344,0,0,0.764242718,0.749387948,0.999,0.869792679,0.813710858,0.835390433,0.997991444,0.05350704,30219.17564,45211.93449,55346.62655,63557.42466,69505.6645,52520.96975,49844.59813,44605.49106,51318.72509,44531.27138,35701.10206,30289.81197,0.773148953,0.488441008,0.317951706,0.329543215,0.3,0.407846153,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.509519456,0.467550118,0.301104884,0.768733078,0.3,0.3,0.300003993,0.3
1.198906352,33.48853302,0,0,0.716286605,0.749387947,0.999,0.869792679,0.813710858,0.835390433,0.997974623,0.05350704,30219.17564,45211.93449,55346.62655,63557.42466,69455.62122,52520.96975,49844.59813,44605.49112,51318.72509,44531.27138,35701.10206,30289.81197,0.773148953,0.488441008,0.317951699,0.328950962,0.3,0.407846153,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.454316228,0.467550118,0.301104883,0.348962808,0.3,0.625155812,0.302779279,0.354083346
0.903627431,33.52654648,0,0,0.72030526,0.807722903,0.602519435,0.9989999,0.822578706,0.842135912,0.997617156,0.053551612,30729.25422,44488.26922,55340.96929,71363.04926,69202.09688,52344.62131,49855.05764,44605.56667,50231.15542,45407.62702,35690.0272,28422.35929,0.77283353,0.507603738,0.300000002,0.378010989,0.3,0.378275085,0.3,0.3000008,0.30000001,0.300000002,0.3,0.300000006,0.300000213,0.3,0.316968868,0.454555384,0.486525022,0.301184928,0.763740028,0.300000013,0.3,0.3,0.541083572
